source_name,destination_name,target,longitude_source,latitude_source,mean_halt_times_source,longitude_destination,latitude_destination,mean_halt_times_destination,current_week,month,date,hour,distance_sourc_desti,train_travel_dist,train_travel_week,train_travel_week_avg,train_halt_time,train_halt_time_mean,train_halt_time_desti,train_halt_time_desti_mean,source_name_desti_count,source_name_train_count,source_week_train,source_month_train,source_desti_trains,source_desti_tot_dist,source_trains_time_count,source_trains_time_week_count,source_halt_week,current_day_trains,current_day_hour_train,destination_trains,destination_week_trains,destination_week_trains_hour,destination_hour_trains,destination_day_hour_trains,current_day_Monday,current_day_Saturday,current_day_Sunday,current_day_Thursday,current_day_Tuesday,current_day_Wednesday,is_weekend_True
281,266,1,5.566694999999998,50.62455,269.12427745665,4.715866,50.88228,351.9161849711,31,8,4,16,98.81970697852579,171.8683975534838,98.81970697852579,98.81970697852579,955.73988439307,955.73988439307,660.93063583815,330.465317919075,18,18,6,1,4,395.27882791410315,1,6,875.63872832369,259,27,44,7,1,6,1,0,0,0,1,0,0,0
544,266,1,3.710675,51.035896,309.01445086705,4.715866,50.88228,351.9161849711,39,9,27,16,113.06281524708174,195.2602821570144,155.12823983838712,51.709413279462375,2270.0606936416198,2270.0606936416198,1689.91329479769,422.4783236994225,114,114,26,69,3,339.18844574124523,4,26,9173.7427745665,201,39,44,7,1,6,1,0,0,0,0,1,0,0
130,266,0,4.360846,50.859663,640.26589595376,4.715866,50.88228,351.9161849711,39,9,30,16,39.55594825514035,39.55594825514035,39.55594825514035,39.55594825514035,640.26589595376,640.26589595376,351.9161849711,351.9161849711,116,116,32,84,12,474.6713790616843,3,32,7511.251445086676,224,46,44,12,2,6,2,0,0,0,0,0,0,0
248,266,0,5.497685,50.967057,39.476878612717,4.715866,50.88228,351.9161849711,39,9,30,16,87.43987747732189,132.31628454522044,87.43987747732189,87.43987747732189,1712.1734104046268,1712.1734104046268,1692.130057803471,423.0325144508677,7,7,1,3,1,87.43987747732189,1,1,351.9161849711,224,46,44,12,2,6,2,0,0,0,0,0,0,0
147,266,2,4.356801,50.845658,634.16473988439,4.715866,50.88228,351.9161849711,33,8,17,17,40.13204231862726,115.01254514386133,40.13204231862726,40.13204231862726,943.17919075144,943.17919075144,986.0809248554899,493.04046242774496,92,92,42,7,7,280.92429623039084,1,42,13009.565281878527,183,7,44,8,1,2,1,0,0,0,0,0,1,0
130,266,0,4.360846,50.859663,640.26589595376,4.715866,50.88228,351.9161849711,39,9,27,17,39.55594825514035,195.2602821570144,155.12823983838712,51.709413279462375,2270.0606936416198,2270.0606936416198,1689.91329479769,422.4783236994225,116,116,13,84,12,474.6713790616843,1,13,4253.606936416168,201,22,44,7,1,2,1,0,0,0,0,1,0,0
544,266,2,3.710675,51.035896,309.01445086705,4.715866,50.88228,351.9161849711,40,10,5,18,113.06281524708174,113.06281524708174,113.06281524708174,113.06281524708174,309.01445086705,309.01445086705,351.9161849711,351.9161849711,114,114,10,9,3,339.18844574124523,1,10,3431.4479768786305,183,4,44,8,1,3,1,0,0,0,0,0,1,0
214,266,1,4.482785,51.017648,306.52312138728,4.715866,50.88228,351.9161849711,39,9,30,18,29.947045243620586,29.947045243620586,29.947045243620586,29.947045243620586,306.52312138728,306.52312138728,351.9161849711,351.9161849711,39,39,11,32,2,59.89409048724117,2,11,3535.872832369938,224,14,44,12,1,3,1,0,0,0,0,0,0,0
543,266,0,2.925809,51.228212,59.895953757225,4.715866,50.88228,351.9161849711,37,9,18,18,202.71148655780445,583.1118080290903,580.6023316929253,96.76705528215422,2333.6445086705253,2333.6445086705253,3601.95664739884,514.5652353426914,6,6,4,3,1,202.71148655780445,1,4,1134.36416184971,120,11,44,6,1,3,1,0,0,1,0,0,0,1
130,266,1,4.360846,50.859663,640.26589595376,4.715866,50.88228,351.9161849711,39,9,28,22,39.55594825514035,39.55594825514035,39.55594825514035,39.55594825514035,640.26589595376,640.26589595376,351.9161849711,351.9161849711,116,116,17,84,12,474.6713790616843,2,17,5356.075144508652,183,8,44,8,4,4,2,0,0,0,0,0,1,0
214,266,1,4.482785,51.017648,306.52312138728,4.715866,50.88228,351.9161849711,39,9,28,22,29.947045243620586,29.947045243620586,29.947045243620586,29.947045243620586,306.52312138728,306.52312138728,351.9161849711,351.9161849711,39,39,5,32,2,59.89409048724117,1,5,921.56936416186,183,8,44,8,4,4,2,0,0,0,0,0,1,0
273,266,0,4.747679,50.956261,66.71676300578,4.715866,50.88228,351.9161849711,38,9,21,22,8.928898099886764,17.857796199773528,17.857796199773528,8.928898099886764,133.43352601156,133.43352601156,703.8323699422,351.9161849711,3,3,2,2,2,17.857796199773528,2,2,703.8323699422,183,8,44,8,4,4,2,0,0,0,0,0,1,0
273,266,1,4.747679,50.956261,66.71676300578,4.715866,50.88228,351.9161849711,38,9,21,22,8.928898099886764,17.857796199773528,17.857796199773528,8.928898099886764,133.43352601156,133.43352601156,703.8323699422,351.9161849711,3,3,2,2,2,17.857796199773528,2,2,703.8323699422,183,8,44,8,4,4,2,0,0,0,0,0,1,0
147,266,2,4.356801,50.845658,634.16473988439,4.715866,50.88228,351.9161849711,30,7,28,20,40.13204231862726,195.2602821570144,40.13204231862726,40.13204231862726,2270.0606936416198,2270.0606936416198,1689.91329479769,422.4783236994225,92,92,18,37,7,280.92429623039084,1,18,6502.8815028901845,259,15,44,7,1,3,1,0,0,0,1,0,0,0
130,266,1,4.360846,50.859663,640.26589595376,4.715866,50.88228,351.9161849711,37,9,18,20,39.55594825514035,246.93857232355856,246.93857232355856,35.27693890336551,1081.736994219653,1081.736994219653,839.797687861271,119.97109826589586,116,116,6,84,12,474.6713790616843,2,6,1448.8901734104059,120,11,44,6,2,3,2,0,0,1,0,0,0,1
130,266,2,4.360846,50.859663,640.26589595376,4.715866,50.88228,351.9161849711,37,9,18,20,39.55594825514035,583.1118080290903,580.6023316929253,96.76705528215422,2333.6445086705253,2333.6445086705253,3601.95664739884,514.5652353426914,116,116,6,84,12,474.6713790616843,2,6,1448.8901734104059,120,11,44,6,2,3,2,0,0,1,0,0,0,1
147,266,2,4.356801,50.845658,634.16473988439,4.715866,50.88228,351.9161849711,37,9,15,15,40.13204231862726,40.13204231862726,40.13204231862726,40.13204231862726,634.16473988439,634.16473988439,351.9161849711,351.9161849711,92,92,18,38,7,280.92429623039084,1,18,6502.8815028901845,259,10,44,7,1,4,1,0,0,0,1,0,0,0
130,266,0,4.360846,50.859663,640.26589595376,4.715866,50.88228,351.9161849711,39,9,30,15,39.55594825514035,148.55560069685808,148.55560069685808,37.13890017421452,1999.2861271676381,1999.2861271676381,1364.7630057803499,341.19075144508747,116,116,32,84,12,474.6713790616843,3,32,7511.251445086676,224,19,44,12,3,4,3,0,0,0,0,0,0,0
130,266,0,4.360846,50.859663,640.26589595376,4.715866,50.88228,351.9161849711,39,9,30,15,39.55594825514035,148.55560069685808,148.55560069685808,37.13890017421452,1999.2861271676381,1999.2861271676381,1364.7630057803499,341.19075144508747,116,116,32,84,12,474.6713790616843,3,32,7511.251445086676,224,19,44,12,3,4,3,0,0,0,0,0,0,0
130,266,0,4.360846,50.859663,640.26589595376,4.715866,50.88228,351.9161849711,39,9,30,15,39.55594825514035,148.55560069685808,148.55560069685808,37.13890017421452,1999.2861271676381,1999.2861271676381,1364.7630057803499,341.19075144508747,116,116,32,84,12,474.6713790616843,3,32,7511.251445086676,224,19,44,12,3,4,3,0,0,0,0,0,0,0
147,266,0,4.356801,50.845658,634.16473988439,4.715866,50.88228,351.9161849711,39,9,29,8,40.13204231862726,42.64151865479228,40.13204231862726,40.13204231862726,1320.7803468208099,1320.7803468208099,986.0809248554899,493.04046242774496,92,92,18,38,7,280.92429623039084,2,18,6502.8815028901845,259,40,44,7,1,1,1,0,0,0,1,0,0,0
130,266,2,4.360846,50.859663,640.26589595376,4.715866,50.88228,351.9161849711,39,9,29,12,39.55594825514035,210.38854834743628,152.6187635022221,76.30938175111105,1113.6994219653202,1113.6994219653202,1012.84682080925,337.61560693641667,116,116,27,84,12,474.6713790616843,3,27,4812.447976878598,259,15,44,7,2,2,1,0,0,0,1,0,0,0
544,266,1,3.710675,51.035896,309.01445086705,4.715866,50.88228,351.9161849711,32,8,11,12,113.06281524708174,210.38854834743628,152.6187635022221,76.30938175111105,1113.6994219653202,1113.6994219653202,1012.84682080925,337.61560693641667,114,114,28,23,3,339.18844574124523,1,28,11674.93352601161,259,15,44,7,2,2,1,0,0,0,1,0,0,0
130,266,1,4.360846,50.859663,640.26589595376,4.715866,50.88228,351.9161849711,31,8,4,14,39.55594825514035,304.23455171667973,304.23455171667973,50.70575861944662,2212.127167630065,2212.127167630065,2415.25433526012,402.54238921002,116,116,27,7,12,474.6713790616843,1,27,4812.447976878598,259,5,44,7,1,1,1,0,0,0,1,0,0,0
271,266,1,4.701475,50.92274000000001,43.942196531792,4.715866,50.88228,351.9161849711,38,9,20,9,4.7607549280704555,31.25575413641509,31.25575413641509,15.627877068207544,350.465317919072,350.465317919072,395.858381502892,197.929190751446,1,1,1,1,1,4.7607549280704555,1,1,351.9161849711,201,10,44,7,1,1,1,0,0,0,0,1,0,0
281,266,0,5.566694999999998,50.62455,269.12427745665,4.715866,50.88228,351.9161849711,39,9,27,6,98.81970697852579,98.81970697852579,98.81970697852579,98.81970697852579,269.12427745665,269.12427745665,351.9161849711,351.9161849711,18,18,4,15,4,395.27882791410315,1,4,1072.742774566475,201,10,44,7,1,1,1,0,0,0,0,1,0,0
281,266,2,5.566694999999998,50.62455,269.12427745665,4.715866,50.88228,351.9161849711,40,10,4,7,98.81970697852579,407.6720153308637,171.8683975534838,85.9341987767419,3575.2080924855663,3575.2080924855663,4126.008670520234,343.83405587668614,18,18,4,2,4,395.27882791410315,1,4,1072.742774566475,201,27,44,7,3,4,3,0,0,0,0,1,0,0
277,266,0,4.92581,50.80802,77.364161849711,4.715866,50.88228,351.9161849711,40,10,4,7,24.75231948905075,107.41736028589118,67.86141203075084,22.62047067691695,594.1531791907529,594.1531791907529,1421.462427745671,355.36560693641775,3,3,2,2,2,49.5046389781015,2,2,703.8323699422,201,27,44,7,3,4,3,0,0,0,0,1,0,0
277,266,0,4.92581,50.80802,77.364161849711,4.715866,50.88228,351.9161849711,40,10,4,7,24.75231948905075,107.41736028589118,67.86141203075084,22.62047067691695,594.1531791907529,594.1531791907529,1421.462427745671,355.36560693641775,3,3,2,2,2,49.5046389781015,2,2,703.8323699422,201,27,44,7,3,4,3,0,0,0,0,1,0,0
281,266,0,5.566694999999998,50.62455,269.12427745665,4.715866,50.88228,351.9161849711,39,9,30,7,98.81970697852579,407.6720153308637,187.1596850408596,31.19328084014327,3575.2080924855663,3575.2080924855663,4126.008670520234,343.83405587668614,18,18,6,15,4,395.27882791410315,1,6,957.644508670507,224,30,44,12,1,4,1,0,0,0,0,0,0,0
147,266,1,4.356801,50.845658,634.16473988439,4.715866,50.88228,351.9161849711,36,9,9,19,40.13204231862726,586.6393159518408,40.13204231862726,40.13204231862726,2576.6618497109803,2576.6618497109803,3676.5173410404805,525.2167630057829,92,92,9,38,7,280.92429623039084,1,9,4000.693641618507,224,6,44,12,1,5,1,0,0,0,0,0,0,0
130,266,0,4.360846,50.859663,640.26589595376,4.715866,50.88228,351.9161849711,39,9,26,19,39.55594825514035,42.06542459130536,39.55594825514035,39.55594825514035,1326.88150289018,1326.88150289018,986.0809248554899,493.04046242774496,116,116,21,84,12,474.6713790616843,1,21,4944.537572254319,229,3,44,3,1,5,1,1,0,0,0,0,0,0
241,266,0,5.327627,50.930822,180.59826589595002,4.715866,50.88228,351.9161849711,39,10,2,19,68.23689103726943,152.48657754649525,152.48657754649525,50.82885918216508,541.7947976878501,541.7947976878501,736.306358381506,245.43545279383534,26,26,3,5,3,204.7106731118083,3,3,736.306358381506,120,20,44,6,3,5,2,0,0,1,0,0,0,1
241,266,0,5.327627,50.930822,180.59826589595002,4.715866,50.88228,351.9161849711,39,10,2,19,68.23689103726943,152.48657754649525,152.48657754649525,50.82885918216508,541.7947976878501,541.7947976878501,736.306358381506,245.43545279383534,26,26,3,5,3,204.7106731118083,3,3,736.306358381506,120,20,44,6,3,5,2,0,0,1,0,0,0,1
185,266,0,4.432221,51.19923,421.64450867052,4.715866,50.88228,351.9161849711,38,9,25,19,47.211735204212545,47.211735204212545,47.211735204212545,47.211735204212545,421.64450867052,421.64450867052,351.9161849711,351.9161849711,45,45,5,35,1,47.211735204212545,1,5,719.910404624281,120,20,44,6,3,5,1,0,0,1,0,0,0,1
241,266,2,5.327627,50.930822,180.59826589595002,4.715866,50.88228,351.9161849711,37,9,16,10,68.23689103726943,68.23689103726943,68.23689103726943,68.23689103726943,180.59826589595002,180.59826589595002,351.9161849711,351.9161849711,26,26,5,17,3,204.7106731118083,1,5,1115.141618497115,224,12,44,12,1,2,1,0,0,0,0,0,0,0
150,266,1,4.336531,50.835707,686.61560693642,4.715866,50.88228,351.9161849711,37,9,17,10,42.49487947206208,117.37538229729614,117.37538229729614,58.68769114864807,995.63005780347,995.63005780347,986.0809248554899,493.04046242774496,71,71,4,48,2,84.98975894412416,1,4,1242.81502890173,68,8,44,1,1,2,1,0,1,0,0,0,0,1
150,266,1,4.336531,50.835707,686.61560693642,4.715866,50.88228,351.9161849711,39,9,30,11,42.49487947206208,42.49487947206208,42.49487947206208,42.49487947206208,686.61560693642,686.61560693642,351.9161849711,351.9161849711,71,71,13,48,2,84.98975894412416,1,13,2962.4537572254308,224,5,44,12,2,2,1,0,0,0,0,0,0,0
242,266,1,5.292866,50.886837,37.953757225433996,4.715866,50.88228,351.9161849711,37,9,16,11,64.16145835456419,292.8118765753345,64.16145835456419,64.16145835456419,1914.5664739884442,1914.5664739884442,3541.04335260116,590.1738921001934,1,1,1,1,1,64.16145835456419,1,1,351.9161849711,224,5,44,12,2,2,1,0,0,0,0,0,0,0
247,266,1,5.050031,50.993341,84.919075144509,4.715866,50.88228,351.9161849711,38,9,23,21,39.14178103031198,39.14178103031198,39.14178103031198,39.14178103031198,84.919075144509,84.919075144509,351.9161849711,351.9161849711,10,10,2,6,1,39.14178103031198,1,2,986.0809248554899,224,8,44,12,1,3,1,0,0,0,0,0,0,0
147,266,2,4.356801,50.845658,634.16473988439,4.715866,50.88228,351.9161849711,36,9,5,21,40.13204231862726,79.68799057376762,79.68799057376762,39.84399528688381,1274.43063583815,1274.43063583815,703.8323699422,351.9161849711,92,92,11,38,7,280.92429623039084,1,11,3999.225433526017,229,4,44,3,2,3,2,1,0,0,0,0,0,0
130,266,2,4.360846,50.859663,640.26589595376,4.715866,50.88228,351.9161849711,36,9,5,21,39.55594825514035,79.68799057376762,79.68799057376762,39.84399528688381,1274.43063583815,1274.43063583815,703.8323699422,351.9161849711,116,116,21,84,12,474.6713790616843,1,21,4944.537572254319,229,4,44,3,2,3,2,1,0,0,0,0,0,0
147,272,2,4.356801,50.845658,634.16473988439,4.824043,50.984406,123.80057803468,38,9,21,16,54.1831644454568,214.1691289799997,54.1831644454568,54.1831644454568,2554.96242774567,2554.96242774567,495.20231213872,123.80057803468,92,92,42,38,1,54.1831644454568,1,42,13009.565281878527,183,13,13,1,1,4,1,0,0,0,0,0,1,0
273,272,1,4.747679,50.956261,66.71676300578,4.824043,50.984406,123.80057803468,31,8,4,16,9.045888320914854,109.84167500535753,67.93938413811804,13.587876827623608,1453.739884393068,1453.739884393068,1040.765895953758,148.68084227910828,3,3,1,1,1,9.045888320914854,1,1,123.80057803468,259,27,13,1,1,4,1,0,0,0,1,0,0,0
130,272,0,4.360846,50.859663,640.26589595376,4.824043,50.984406,123.80057803468,38,9,19,16,53.328654844847634,214.1691289799997,106.65730968969527,53.328654844847634,2554.96242774567,2554.96242774567,495.20231213872,123.80057803468,116,116,21,84,5,266.64327422423816,6,21,4944.537572254319,229,38,13,3,2,4,1,1,0,0,0,0,0,0
130,272,0,4.360846,50.859663,640.26589595376,4.824043,50.984406,123.80057803468,40,10,3,16,53.328654844847634,214.1691289799997,106.65730968969527,53.328654844847634,2554.96242774567,2554.96242774567,495.20231213872,123.80057803468,116,116,21,10,5,266.64327422423816,2,21,4944.537572254319,229,38,13,3,2,4,1,1,0,0,0,0,0,0
130,272,1,4.360846,50.859663,640.26589595376,4.824043,50.984406,123.80057803468,40,10,4,19,53.328654844847634,188.16362973151195,188.16362973151195,47.04090743287799,1489.251445086709,1489.251445086709,474.236994219648,118.559248554912,116,116,13,10,5,266.64327422423816,2,13,4253.606936416168,201,8,13,3,1,2,1,0,0,0,0,1,0,0
266,272,0,4.715866,50.88228,351.9161849711,4.824043,50.984406,123.80057803468,39,9,30,19,16.51529572721341,16.51529572721341,16.51529572721341,16.51529572721341,351.9161849711,351.9161849711,123.80057803468,123.80057803468,52,52,9,32,2,33.03059145442682,1,9,1982.0751445086644,224,6,13,5,1,2,1,0,0,0,0,0,0,0
247,272,1,5.050031,50.993341,84.919075144509,4.824043,50.984406,123.80057803468,31,8,2,10,25.14820681011406,190.80106110526026,190.80106110526026,47.700265276315065,1716.1994219653193,1716.1994219653193,2771.46242774567,554.292485549134,10,10,3,1,2,50.29641362022812,1,3,428.19942196531,201,7,13,3,1,1,1,0,0,0,0,1,0,0
247,272,0,5.050031,50.993341,84.919075144509,4.824043,50.984406,123.80057803468,40,10,4,7,25.14820681011406,607.5130629292465,56.782369577252425,28.391184788626212,1978.6127167629875,1978.6127167629875,4306.7514450867175,430.67514450867174,10,10,3,3,2,50.29641362022812,1,3,428.19942196531,201,27,13,3,1,1,1,0,0,0,0,1,0,0
266,272,0,4.715866,50.88228,351.9161849711,4.824043,50.984406,123.80057803468,39,9,30,18,16.51529572721341,55.65707675752539,16.51529572721341,16.51529572721341,703.8323699422,703.8323699422,208.71965317918898,104.35982658959449,52,52,9,32,2,33.03059145442682,1,9,1982.0751445086644,224,14,13,5,2,2,2,0,0,0,0,0,0,0
185,272,0,4.432221,51.19923,421.64450867052,4.824043,50.984406,123.80057803468,39,9,30,18,49.64989669204835,49.64989669204835,49.64989669204835,49.64989669204835,421.64450867052,421.64450867052,123.80057803468,123.80057803468,45,45,9,35,1,49.64989669204835,1,9,2182.1936416185076,224,14,13,5,2,2,2,0,0,0,0,0,0,0
130,272,0,4.360846,50.859663,640.26589595376,4.824043,50.984406,123.80057803468,39,9,30,14,53.328654844847634,214.1691289799997,53.328654844847634,53.328654844847634,2554.96242774567,2554.96242774567,495.20231213872,123.80057803468,116,116,32,84,5,266.64327422423816,2,32,7511.251445086676,224,6,13,5,2,2,2,0,0,0,0,0,0,0
130,272,0,4.360846,50.859663,640.26589595376,4.824043,50.984406,123.80057803468,39,9,30,14,53.328654844847634,53.328654844847634,53.328654844847634,53.328654844847634,640.26589595376,640.26589595376,123.80057803468,123.80057803468,116,116,32,84,5,266.64327422423816,2,32,7511.251445086676,224,6,13,5,2,2,2,0,0,0,0,0,0,0
245,272,2,5.50938,50.868643,49.945086705201994,4.824043,50.984406,123.80057803468,39,9,26,6,77.27679685337716,236.5674785913136,155.32940216278905,77.66470108139453,219.78323699421998,219.78323699421998,1450.6820809248602,483.56069364162005,1,1,1,1,1,77.27679685337716,1,1,123.80057803468,229,26,13,3,1,1,1,1,0,0,0,0,0,0
130,618,2,4.360846,50.859663,640.26589595376,4.014573,50.723701,21.736994219653006,38,9,21,16,41.35076402260093,168.63627930532266,82.70152804520185,41.35076402260093,3841.5953757225607,3841.5953757225607,1355.277456647392,225.87957610789866,116,116,17,84,5,206.75382011300462,3,17,5356.075144508652,183,13,5,2,2,4,2,0,0,0,0,0,1,0
130,618,2,4.360846,50.859663,640.26589595376,4.014573,50.723701,21.736994219653006,38,9,21,16,41.35076402260093,168.63627930532266,82.70152804520185,41.35076402260093,3841.5953757225607,3841.5953757225607,1355.277456647392,225.87957610789866,116,116,17,84,5,206.75382011300462,3,17,5356.075144508652,183,13,5,2,2,4,2,0,0,0,0,0,1,0
130,618,2,4.360846,50.859663,640.26589595376,4.014573,50.723701,21.736994219653006,38,9,20,16,41.35076402260093,168.63627930532266,42.967375630060396,21.483687815030198,3841.5953757225607,3841.5953757225607,1355.277456647392,225.87957610789866,116,116,13,84,5,206.75382011300462,3,13,4253.606936416168,201,39,5,1,1,4,1,0,0,0,0,1,0,0
130,618,0,4.360846,50.859663,640.26589595376,4.014573,50.723701,21.736994219653006,38,9,19,16,41.35076402260093,168.63627930532266,42.967375630060396,21.483687815030198,3841.5953757225607,3841.5953757225607,1355.277456647392,225.87957610789866,116,116,21,84,5,206.75382011300462,6,21,4944.537572254319,229,38,5,1,1,4,1,1,0,0,0,0,0,0
130,618,1,4.360846,50.859663,640.26589595376,4.014573,50.723701,21.736994219653006,38,9,22,12,41.35076402260093,41.35076402260093,41.35076402260093,41.35076402260093,640.26589595376,640.26589595376,21.736994219653006,21.736994219653006,116,116,27,84,5,206.75382011300462,1,27,4812.447976878598,259,15,5,1,1,1,1,0,0,0,1,0,0,0
130,468,2,4.360846,50.859663,640.26589595376,3.910694,50.530496,88.51156069364202,38,9,21,16,61.95300006352339,126.7836591912287,61.95300006352339,61.95300006352339,1415.57514450868,1415.57514450868,817.289017341044,272.42967244701464,116,116,17,84,3,185.85900019057016,3,17,5356.075144508652,183,13,6,2,1,2,1,0,0,0,0,0,1,0
130,468,2,4.360846,50.859663,640.26589595376,3.910694,50.530496,88.51156069364202,38,9,19,16,61.95300006352339,126.7836591912287,64.8306591277053,32.41532956385265,1415.57514450868,1415.57514450868,817.289017341044,272.42967244701464,116,116,21,84,3,185.85900019057016,6,21,4944.537572254319,229,38,6,2,1,2,1,1,0,0,0,0,0,0
465,468,0,3.942542,50.453854,146.69653179191005,3.910694,50.530496,88.51156069364202,38,9,21,0,9.21023350506937,9.21023350506937,9.21023350506937,9.21023350506937,146.69653179191005,146.69653179191005,88.51156069364202,88.51156069364202,2,2,1,2,1,9.21023350506937,1,1,88.51156069364202,183,3,6,2,1,1,1,0,0,0,0,0,1,0
150,468,2,4.336531,50.835707,686.61560693642,3.910694,50.530496,88.51156069364202,35,8,30,15,58.2059281337242,92.0149916009445,58.2059281337242,58.2059281337242,1373.23121387284,1373.23121387284,248.65317919075204,124.32658959537602,71,71,17,13,1,58.2059281337242,1,17,3285.8930635837983,201,11,6,1,1,1,1,0,0,0,0,1,0,0
130,468,1,4.360846,50.859663,640.26589595376,3.910694,50.530496,88.51156069364202,38,9,23,14,61.95300006352339,61.95300006352339,61.95300006352339,61.95300006352339,640.26589595376,640.26589595376,88.51156069364202,88.51156069364202,116,116,32,84,3,185.85900019057016,1,32,7511.251445086676,224,6,6,1,1,1,1,0,0,0,0,0,0,0
514,468,0,3.777429,50.626932,66.294797687861,3.910694,50.530496,88.51156069364202,40,10,3,7,18.277165074806653,18.277165074806653,18.277165074806653,18.277165074806653,66.294797687861,66.294797687861,88.51156069364202,88.51156069364202,3,3,3,1,1,18.277165074806653,1,3,150.73699421965404,229,36,6,2,1,1,1,1,0,0,0,0,0,0
150,162,2,4.336531,50.835707,686.61560693642,4.240634,50.733931,182.09826589595002,39,9,28,16,15.526197373942981,43.47331862983804,40.59565956565613,13.531886521885376,1091.7456647399001,1091.7456647399001,1644.7283236994201,411.18208092485503,71,71,8,48,6,93.15718424365788,1,8,2513.713872832366,183,13,19,4,2,3,2,0,0,0,0,0,1,0
89,162,1,4.378636,50.878513,135.04335260116002,4.240634,50.733931,182.09826589595002,39,9,28,16,22.191803127531234,43.47331862983804,40.59565956565613,13.531886521885376,1091.7456647399001,1091.7456647399001,1644.7283236994201,411.18208092485503,7,7,4,7,1,22.191803127531234,3,4,2096.7947976878604,183,13,19,4,2,3,2,0,0,0,0,0,1,0
150,162,1,4.336531,50.835707,686.61560693642,4.240634,50.733931,182.09826589595002,40,10,3,16,15.526197373942981,15.526197373942981,15.526197373942981,15.526197373942981,686.61560693642,686.61560693642,182.09826589595002,182.09826589595002,71,71,12,8,6,93.15718424365788,1,12,2716.4653179190504,229,38,19,7,1,3,1,1,0,0,0,0,0,0
164,162,1,4.258558,50.75157700000001,49.05491329479801,4.240634,50.733931,182.09826589595002,40,10,5,12,2.7930547322950368,15.548144703376453,15.548144703376453,3.1096289406752904,882.835260115612,882.835260115612,378.3179190751421,75.66358381502842,1,1,1,1,1,2.7930547322950368,1,1,182.09826589595002,183,12,19,4,1,1,1,0,0,0,0,0,1,0
493,162,1,4.047357,50.697273,57.187861271676,4.240634,50.733931,182.09826589595002,40,10,5,7,21.87257883311893,21.87257883311893,21.87257883311893,21.87257883311893,57.187861271676,57.187861271676,182.09826589595002,182.09826589595002,12,12,1,1,3,65.6177364993568,1,1,182.09826589595002,183,22,19,4,1,4,1,0,0,0,0,0,1,0
130,162,1,4.360846,50.859663,640.26589595376,4.240634,50.733931,182.09826589595002,38,9,23,7,19.31419442900658,38.62838885801316,38.62838885801316,19.31419442900658,1280.53179190752,1280.53179190752,364.19653179190004,182.09826589595002,116,116,32,84,4,77.25677771602632,2,32,7511.251445086676,224,30,19,3,3,4,3,0,0,0,0,0,0,0
130,162,1,4.360846,50.859663,640.26589595376,4.240634,50.733931,182.09826589595002,38,9,23,7,19.31419442900658,38.62838885801316,38.62838885801316,19.31419442900658,1280.53179190752,1280.53179190752,364.19653179190004,182.09826589595002,116,116,32,84,4,77.25677771602632,2,32,7511.251445086676,224,30,19,3,3,4,3,0,0,0,0,0,0,0
493,162,0,4.047357,50.697273,57.187861271676,4.240634,50.733931,182.09826589595002,38,9,23,7,21.87257883311893,39.77031859597383,21.87257883311893,21.87257883311893,239.28612716762603,239.28612716762603,816.26300578034,408.13150289017,12,12,2,11,3,65.6177364993568,1,2,217.22543352600803,224,30,19,3,3,4,3,0,0,0,0,0,0,0
165,162,0,4.273696,50.766364,49.05491329479801,4.240634,50.733931,182.09826589595002,39,9,29,21,5.1429291296993895,10.285858259398779,10.285858259398779,5.1429291296993895,98.10982658959603,98.10982658959603,364.19653179190004,182.09826589595002,3,3,2,2,2,10.285858259398779,2,2,364.19653179190004,259,12,19,4,2,3,2,0,0,0,1,0,0,0
165,162,1,4.273696,50.766364,49.05491329479801,4.240634,50.733931,182.09826589595002,39,9,29,21,5.1429291296993895,10.285858259398779,10.285858259398779,5.1429291296993895,98.10982658959603,98.10982658959603,364.19653179190004,182.09826589595002,3,3,2,2,2,10.285858259398779,2,2,364.19653179190004,259,12,19,4,2,3,2,0,0,0,1,0,0,0
493,162,2,4.047357,50.697273,57.187861271676,4.240634,50.733931,182.09826589595002,38,9,19,21,21.87257883311893,21.87257883311893,21.87257883311893,21.87257883311893,57.187861271676,57.187861271676,182.09826589595002,182.09826589595002,12,12,5,11,3,65.6177364993568,1,5,2230.722543352608,229,4,19,7,1,3,1,1,0,0,0,0,0,0
130,162,0,4.360846,50.859663,640.26589595376,4.240634,50.733931,182.09826589595002,39,9,29,8,19.31419442900658,38.62838885801316,38.62838885801316,19.31419442900658,1280.53179190752,1280.53179190752,364.19653179190004,182.09826589595002,116,116,27,84,4,77.25677771602632,4,27,4812.447976878598,259,40,19,4,2,2,2,0,0,0,1,0,0,0
130,162,0,4.360846,50.859663,640.26589595376,4.240634,50.733931,182.09826589595002,39,9,29,8,19.31419442900658,38.62838885801316,38.62838885801316,19.31419442900658,1280.53179190752,1280.53179190752,364.19653179190004,182.09826589595002,116,116,27,84,4,77.25677771602632,4,27,4812.447976878598,259,40,19,4,2,2,2,0,0,0,1,0,0,0
150,162,0,4.336531,50.835707,686.61560693642,4.240634,50.733931,182.09826589595002,39,9,27,18,15.526197373942981,28.26173028083667,15.526197373942981,15.526197373942981,1373.23121387284,1373.23121387284,231.15317919074803,115.57658959537402,71,71,17,48,6,93.15718424365788,1,17,3285.8930635837983,201,9,19,1,1,1,1,0,0,0,0,1,0,0
